,住址,傳真機號碼,公司代號,公司名稱,公司簡稱,實收資本額,成立日期,產業別,簽證會計師事務所,股票過戶機構,董事長
641,台北市復興北路167號5樓之1,02-25140245,4108,懷特生技新藥股份有限公司,懷特,1636163790,19981124,生技醫療業,勤業眾信聯合會計師事務所,福邦證券股份有限公司,李成家
642,桃園市蘆竹區濱海里13鄰海湖北路309巷61號,03-3543483,4119,旭富製藥科技股份有限公司,旭富,794853100,19870918,生技醫療業,安侯建業聯合會計師事務所,宏遠證券股份有限公司,翁維駿
643,台北市內湖區洲子街108號9樓,(02)8751-1166,4133,亞諾法生技股份有限公司,亞諾法,605535940,20020104,生技醫療業,安侯建業聯合會計師事務所,凱基證券股份有限公司,黃韋伯
644,台北市信義區松仁路107號10樓,886287580369,4137,麗豐股份有限公司,麗豐-KY,794923500,20120703,生技醫療業,資誠聯合會計師事務所,富邦綜合證券(股)公司股務代理部,陳碧華
645,"Grand Pavilion, 802 West Bay Rd, Grand Cayman KY1-1205",(852)25586577,4141,龍燈環球農業科技有限公司,龍燈-KY,1712019290,20090703,生技醫療業,勤業眾信聯合會計師事務所,元大證券(股)公司股務代理部,Nova Global Hldgs Ltd (代表人:羅昌庚)
646,427台中市潭子區潭興路一段3號,(04)25382105,4142,國光生物科技股份有限公司,國光生,3860574970,19651222,生技醫療業,資誠聯合會計師事務所,第一金證券(股)公司股務代理部,詹啟賢
647,上海市徐匯區楓林路380號2樓(主要營運地),86-2164185966,4144,康聯控股有限公司,康聯-KY,771390000,20100323,生技醫療業,安永聯合會計師事務所,中國信託商業銀行代理部,威廉凱樂
648,台北市松山區復興北路181號7樓之4(訴訟及非訟代理人聯絡處),+607-252-3788,4148,全宇生技控股有限公司,全宇生技-KY,640340010,20100326,生技醫療業,勤業眾信聯合會計師事務所,永豐金證券股份有限公司,彭士豪
649,300新竹市公道五路二段91號,03-5160028,4155,訊映光電股份有限公司,訊映,794336510,20040927,生技醫療業,資誠聯合會計師事務所,富邦綜合證券股份有限公司,賴家德
650,台北市中山區長春路366號6樓,02-66087766,4164,承業生醫投資控股股份有限公司,承業醫,1416335390,20091127,生技醫療業,資誠聯合會計師事務所,中國信託商業銀行代理部,李沛霖
651,"Oleander Way, 802 West Bay Road, P.O.Box 32052, Grand Cayman",04-22922907,4190,佐登妮絲集團股份有限公司,佐登-KY,609147000,20100621,生技醫療業,勤業眾信聯合會計師事務所,永豐金證券股份有限公司,陳正雄
652,臺北市內湖區行善路397號7樓,02-87921311,4306,炎洲股份有限公司,炎洲,5700401730,19780307,塑膠工業,資誠聯合會計師事務所,台新國際商業銀行股務代理部,李志賢
653,台北市松山區復興北路57號13樓之4,02-27405567,4414,如興股份有限公司,如興,9034349490,19771123,紡織纖維,德昌聯合會計師事務所,富邦綜合證券股份有限公司,陳仕修
654,雲林縣斗六市斗工十二路5號,05-5576202,4426,利勤實業股份有限公司,利勤,1610794760,19970926,紡織纖維,安侯建業聯合會計師事務所,台新國際商業銀行股務代理部,洪文耀
655,台北市內湖區瑞光路607號6樓,(02)2798-8386,4438,廣越企業股份有限公司,廣越,1033752920,19951030,紡織纖維,勤業眾信聯合會計師事務所,凱基證券股份有限公司股務代理部,楊文賢
656,臺北市中山區南京東路2段178號7樓(台灣辦事處),02-55591818,4439,冠星集團控股有限公司,冠星-KY,315000000,20130521,紡織纖維,資誠聯合會計師事務所,元大證券股份有限公司股務代理部,興茂集團控股有限公司(代表人:林錦茂)
657,高雄市路竹區路科三路三號,07-9761591,4526,東台精機股份有限公司,東台,2548264610,19690109,電機機械,勤業眾信聯合會計師事務所,台新國際商業銀行股務代理部,嚴瑞雄
658,桃園市觀音區成功路二段943號,(03)4839794,4532,瑞智精密股份有限公司,瑞智,5049151050,19891219,電機機械,勤業眾信聯合會計師事務所,元大證券股份有限公司股務代理部,陳盛沺
659,(408)台中市南屯區工業區20路18號,04-23593778,4536,拓凱實業股份有限公司,拓凱,908200000,19800711,其他,勤業眾信聯合會計師事務所,永豐金證券股份有限公司,沈文振
660,新北市樹林區三多路123號,(02)2689-2513,4540,全球傳動科技股份有限公司,全球傳動,966780000,20100709,電機機械,資誠聯合會計師事務所,第一金證券股份有限公司,李清崑
661,桃園市觀音工業區國瑞路2號,(03)438-9726,4545,銘鈺精密工業股份有限公司,銘鈺,770000000,20010118,電子零組件業,安侯建業聯合會計師事務所,富邦綜合證券股份有限公司,謝錦興
662,新北市汐止區新台五路一段102號16樓,(02)2696-2202,4551,智伸科技股份有限公司,智伸科,819340000,19870218,汽車工業,勤業眾信聯合會計師事務所,永豐金證券股務代理部,林正盛
663,台北市信義區基隆路二段51號3樓,(02)2732-8350,4552,力達控股有限公司,力達-KY,1160000000,20120511,電機機械,資誠聯合會計師事務所,凱基證券股份有限公司股務代理部,吳建能
664,新北市泰山區貴鳳街21 號,(02)29068203,4555,台灣氣立股份有限公司,氣立,668800000,19861119,電機機械,勤業眾信聯合會計師事務所,富邦綜合證券股份有限公司,游平政
665,嘉義市吳鳳北路381號5樓,05-2789699,4557,永新控股股份有限公司,永新-KY,398080000,20110214,汽車工業,資誠聯合會計師事務所,兆豐證券股份有限公司股務代理部,紀經得
666,桃園市龜山區建國東路89號,(03)3198013,4560,強信機械科技股份有限公司,強信-KY,678516190,20141031,電機機械,勤業眾信聯合會計師事務所,富邦綜合證券股務代理部,綦秉信
667,台南市安南區科技一路50號,(06)3843208,4562,穎漢科技股份有限公司,穎漢,675460000,20080124,電機機械,勤業眾信聯合會計師事務所,台新銀行股務代理部,胡炳南
668,雲林縣虎尾鎮科虎三路18號,05-6314668,4564,元翎精密工業股份有限公司,元翎,1801008030,19880711,電機機械,勤業眾信聯合會計師事務所,福邦證券股份有限公司,王德鑫
669,新北市汐止區新台五路一段94號15樓,(02)2696-3989,4566,時碩工業股份有限公司,時碩工業,668170000,20081107,電機機械,勤業眾信聯合會計師事務所,凱基證券股份有限公司,黃亞興
670,台北市大安區信義路三段106號4樓之3,02-27034571,4571,鈞興機電國際股份有限公司,鈞興-KY,476000000,20140430,電機機械,勤業眾信聯合會計師事務所,永豐金證券股份有限公司,國興環球有限公司(代表人：高國興)
671,高雄市仁武區八德二路166號,07-3108026,4572,駐龍精密機械股份有限公司,駐龍,358000000,19900808,電機機械,資誠聯合會計師事務所,台新國際商業銀行股務代理部,王昆生
672,台中市南屯區春社里精科中路6號,04-23550123,4576,大銀微系統股份有限公司,大銀微系統,1179082410,19970401,電機機械,勤業眾信聯合會計師事務所,元大證券股份有限公司,卓永財
673,台中市大雅區雅潭路三段470號,886-425677929,4581,World Known MFG(Cayman)Limited,光隆精密-KY,338990000,20151119,汽車工業,安侯建業聯合會計師事務所,日盛證券股份有限公司股務代理部,呂皇甫
674,新北市五股區五權六路9號,02-22992890,4720,德淵企業股份有限公司,德淵,886794470,19760628,化學工業,勤業眾信聯合會計師事務所,日盛證券股份有限公司,蕭向志
675,高雄市永安區維新里永工五路2號,(07)6244228,4722,國精化學股份有限公司,國精化,1000091590,19781125,化學工業,資誠聯合會計師事務所,華南永昌綜合證券股份有限公司,蔡有涼
676,台北市中山北路二段113號九樓,(02)2563-5181,4725,信昌化學工業股份有限公司,信昌化,2919750000,19910528,化學工業,勤業眾信聯合會計師事務所,元大證券股份有限公司股務代理部,辜公怡
677,台中市南區大慶街二段100號,04-22617986,4737,華廣生技股份有限公司,華廣,605357940,20030414,生技醫療業,安侯建業聯合會計師事務所,中國信託商業銀行代理部,黃椿木
678,新竹縣新竹工業區文化路11號,(03)598-3103,4739,康普材料科技股份有限公司,康普,930292690,19920616,化學工業,安侯建業聯合會計師事務所,福邦證券股份有限公司股務代理部,何基丞
679,桃園市蘆竹區坑口里和平街36號,03-3240945,4746,台耀化學股份有限公司,台耀,1083125500,19951229,生技醫療業,資誠聯合會計師事務所,元大證券(股)公司股務代理部,程正禹
680,(10405)台北市中山北路二段21號5樓,02-25818686,4755,三福化工股份有限公司,三福化,907060000,20030317,化學工業,勤業眾信聯合會計師事務所,第一金證券(股)公司股務代理部,巫信弘
681,台北市信義區光復南路419巷18號6樓,02-27205045,4763,濟南大自然新材料股份有限公司,材料-KY,510767000,20140925,化學工業,勤業眾信聯合會計師事務所,福邦證券股份有限公司,王克璋
682,新北市中和區中正路959號4樓,(02)8228-1818,4764,雙鍵化工股份有限公司,雙鍵,767886150,19940217,化學工業,勤業眾信聯合會計師事務所,永豐金證券(股)公司股務代理部,王棟海
683,台南市西港區南海里南海埔12號,(06)795-4409,4766,南寶樹脂化學工廠股份有限公司,南寶,1205707800,19631002,化學工業,勤業眾信聯合會計師事務所,中國信託商業銀行代理部,吳政賢
684,"The Grand Pavilion Commercial Centre, Oleander Way, 802 West",(02)2312-3823,4807,日成控股股份有限公司,日成-KY,384000000,20141006,貿易百貨,安侯建業聯合會計師事務所,永豐金證券股務代理部,帕查拉蓬 拍奔順通(Phacharapon )
685,台北市敦化南路二段207號28樓,(02)7723-5199,4904,遠傳電信股份有限公司,遠傳,32585008100,19970411,通信網路業,勤業眾信聯合會計師事務所,亞東證券股份有限公司,徐旭東
686,新竹縣湖口鄉新竹工業區中華路15-1號,03-5972103,4906,正文科技股份有限公司,正文,3568834960,19880629,通信網路業,勤業眾信聯合會計師事務所,永豐金證券股份有限公司,陳鴻文
687,新北市樹林區味王街1號E032棟,02-8686-0737,4912,聯德控股股份有限公司,聯德控股-KY,469670690,20090929,電子零組件業,勤業眾信聯合會計師事務所,中國信託商業銀行代理部,徐啟峰
688,台北市內湖區瑞光路669號,(02)8798-7675,4915,致伸科技股份有限公司,致伸,4487308240,20060320,電子零組件業,安侯建業聯合會計師事務所,永豐金證券股份有限公司,梁立省
689,320桃園市中壢區東園路67之1號3樓,034682431,4916,事欣科技股份有限公司,事欣科,834515680,20011227,電腦及週邊設備業,勤業眾信聯合會計師事務所,凱基證券股份有限公司股務代理部,廖文嘉
690,新竹科學園區研新三路4號,(03)5792717,4919,新唐科技股份有限公司,新唐,2875544000,20080409,半導體業,勤業眾信會計師事務所,中國信託商業銀行(股)公司代理部,蘇源茂
691,台北市松山區敦化北路205號5樓,(02)27170703,4927,泰鼎國際股份有限公司,泰鼎-KY,1899330870,20091028,電子零組件業,安侯建業聯合會計師事務所,中國信託商業銀行股份有限公司,王樹木
692,台北市內湖區堤頂大道一段333號6樓,(02)27956656,4930,燦星網通股份有限公司,燦星網,1343000000,20091111,電器電纜,資誠聯合會計師事務所,元大證券股份有限公司,林技典
693,桃園市中壢區復興里中壢工業區自強一路5號,03-455-5383,4934,太極能源科技股份有限公司,太極,2000000000,20070514,光電業,勤業眾信聯合會計師事務所,元大證券股份有限公司股務代理部,謝清福
694,桃園市中壢區民權路三段1149號,03-4251919,4935,茂林光電科技(開曼)股份有限公司,茂林-KY,1309370910,20000728,光電業,勤業眾信聯合會計師事務所,台新國際商業銀行股務代理部,李滿祥
695,台北市北投區立功街76號5樓,02-28939366,4938,和碩聯合科技股份有限公司,和碩,26107918560,20070627,電腦及週邊設備業,安侯建業聯合會計師事務所,凱基證券股份有限公司股務代理部,童子賢
696,桃園市蘆竹區南山路二段205巷45號,03-3111652,4942,嘉彰股份有限公司,嘉彰,1423676130,19850909,光電業,勤業眾信聯合會計事事務所,兆豐證券股份有限公司,宋貴修
697,23674新北市土城區承天路35號2樓,(02)22689818,4943,開曼康而富控股股份有限公司,康控-KY,1367900200,20090901,電子零組件業,資誠聯合會計師事務所,中國信託商業銀行代理部,呂朝勝
698,新竹市科學工業園區工業東四路19號,03-6662117,4952,凌通科技股份有限公司,凌通,1088158160,20040330,半導體業,勤業眾信聯合會計師事務所,中國信託商業銀行代理部,黃洲杰
699,台南市新市區看西路7號,06-5056533,4956,光鋐科技股份有限公司,光鋐,1004082360,20060612,光電業,勤業眾信聯合會計師事務所,富邦證券股份有限公司股務代理部,許明森
700,桃園市大園區三石里三和路28巷6號,(03)383-0011,4958,臻鼎科技控股股份有限公司,臻鼎-KY,9022298870,20060605,電子零組件業,資誠聯合會計師事務所,福邦證券股份有限公司股務代理部,沈慶芳
